bugID,hour,week_day,month_day,month,year_day,component,title_size,platform,severity,priority,cc_count,comment_size,invalid_status,is_closed,patch_count,fixing_time,reopened_count,triaging_time,uptime,developer_count,reporter_exp,assignee_exp,region
644542,4,Thu,24,Mar,83,437,15,x86_64,critical,--,7,1105,NO,1,1,1092,0,-1,119.5,7,1,2,moderate
644590,7,Thu,24,Mar,83,53,18,x86,critical,--,1,99,NO,0,0,-1,0,-1,4190.0,2,1,311,isolated
644796,15,Thu,24,Mar,83,715,3,All,critical,--,3,186,YES,1,0,24,0,-1,67.0,5,1,312,isolated
645072,10,Fri,25,Mar,84,297,14,All,normal,P1,6,315,NO,1,0,1,0,-1,97.0,3,11,24,isolated
645120,12,Fri,25,Mar,84,715,9,ARM,critical,--,2,190,YES,1,0,6233,0,-1,10.0,5,93,313,isolated
645284,23,Fri,25,Mar,84,754,5,All,critical,--,11,293,NO,1,1,2625,0,9.2,418.0,13,1,1,isolated
645714,9,Mon,28,Mar,87,53,5,ARM,critical,--,4,244,NO,1,0,10308,0,-1,30.0,5,94,314,moderate
645773,11,Mon,28,Mar,87,754,11,All,critical,--,18,1234,NO,1,2,677,0,3.42,98.5,13,1,2,isolated
646281,17,Tue,29,Mar,88,111,10,x86,critical,--,2,92,NO,0,0,-1,0,-1,111.5,3,38,90,isolated
646302,17,Tue,29,Mar,88,35,19,x86,normal,--,4,574,NO,0,0,-1,0,-1,30.0,2,19,3,isolated
646557,11,Wed,30,Mar,89,111,12,x86,critical,--,1,230,NO,0,0,-1,0,-1,377.0,3,39,91,isolated
646587,12,Wed,30,Mar,89,111,6,x86_64,critical,--,6,251,NO,1,0,3,0,-1,94.0,5,1,92,moderate
646952,12,Thu,31,Mar,90,498,10,x86,normal,--,2,41,YES,1,0,1,0,-1,119.5,3,1,315,moderate
647014,15,Thu,31,Mar,90,111,12,x86,critical,--,1,117,NO,0,0,-1,0,-1,74.5,2,40,93,isolated
647044,16,Thu,31,Mar,90,23,10,All,critical,--,9,496,NO,0,0,-1,0,-1,222.0,9,41,316,moderate
647269,11,Fri,1,Apr,91,111,12,x86,critical,--,1,138,NO,0,0,-1,0,-1,299.0,2,42,94,isolated
647424,4,Sat,2,Apr,92,111,4,All,critical,--,6,284,NO,1,0,36,0,-1,438.0,6,2,95,high
647500,18,Sat,2,Apr,92,150,2,x86,critical,--,2,72,NO,0,0,-1,0,-1,74.5,3,24,317,isolated
647623,18,Sun,3,Apr,93,111,9,x86,critical,--,2,509,YES,1,0,549,0,-1,438.0,4,1,96,high
647694,9,Mon,4,Apr,94,111,11,x86,critical,--,5,123,YES,1,0,49,0,-1,1461.5,4,54,97,isolated
648773,11,Sat,9,Apr,99,111,3,All,normal,--,5,528,NO,1,0,43,0,-1,66.0,5,1,2,isolated
649005,8,Mon,11,Apr,101,111,4,x86_64,critical,--,4,22,YES,1,0,0,0,-1,839.5,3,3,98,isolated
649028,9,Mon,11,Apr,101,715,8,ARM,blocker,--,2,179,NO,1,0,2,0,-1,89.0,3,83,318,isolated
649152,15,Mon,11,Apr,101,111,4,x86_64,critical,--,8,716,NO,1,0,305,0,-1,66.0,7,4,99,isolated
650399,14,Fri,15,Apr,105,186,3,x86,critical,--,4,63,YES,1,0,2427,0,-1,441.0,5,1,319,isolated
650446,18,Fri,15,Apr,105,498,11,All,critical,--,5,552,NO,0,0,-1,0,-1,85.0,7,12,320,isolated
650501,8,Sat,16,Apr,106,7,7,All,critical,--,4,69,NO,1,1,64,0,0.06,519.0,6,83,4,isolated
650618,2,Sun,17,Apr,107,111,11,x86,critical,--,9,314,NO,1,1,2237,0,86.33,182.0,8,55,7,isolated
650839,10,Mon,18,Apr,108,53,10,x86,critical,--,5,266,NO,1,0,8296,0,-1,43.0,7,20,321,isolated
652065,2,Fri,22,Apr,112,279,3,x86,critical,--,7,140,YES,1,0,10253,0,-1,289.0,8,5,322,isolated
652414,3,Sun,24,Apr,114,111,10,x86,critical,--,4,136,YES,1,0,4,0,-1,352.0,3,56,100,moderate
653561,14,Thu,28,Apr,118,111,7,x86,critical,--,6,332,NO,0,0,-1,0,-1,99.5,7,43,101,isolated
653675,1,Fri,29,Apr,119,39,3,All,critical,--,1,133,NO,0,0,-1,0,-1,1686.0,2,2,323,isolated
653789,11,Fri,29,Apr,119,111,6,All,critical,--,5,121,NO,1,1,1195,0,0.03,40.5,6,57,8,isolated
653820,13,Fri,29,Apr,119,70,4,x86,critical,--,3,132,YES,1,0,6958,0,-1,4.0,3,31,324,isolated
654073,3,Mon,2,May,122,111,9,x86,critical,--,8,236,NO,1,1,203,0,-1,102.0,7,58,2,moderate
654094,6,Mon,2,May,122,434,15,x86,critical,--,2,344,NO,0,0,-1,0,-1,9.0,4,1,325,skewed
654196,12,Mon,2,May,122,111,4,All,critical,--,11,664,NO,0,0,-1,0,-1,340.0,13,44,102,high
654462,9,Tue,3,May,123,35,3,x86,critical,--,2,74,NO,0,0,-1,0,-1,924.0,3,3,4,isolated
654541,12,Tue,3,May,123,434,4,x86,critical,--,1,15,NO,0,0,-1,0,-1,14.0,2,1,326,isolated
654903,17,Wed,4,May,124,111,6,x86,critical,--,19,1364,NO,0,0,-1,0,-1,411.0,21,45,2,high
655561,1,Sun,8,May,128,279,7,x86,critical,--,1,25,YES,1,0,130,0,-1,411.0,2,1,327,high
655562,2,Sun,8,May,128,111,11,x86,critical,--,9,247,NO,1,0,83,0,-1,411.0,9,1,103,high
655775,11,Mon,9,May,129,35,5,x86,critical,--,3,262,NO,0,0,-1,0,-1,273.0,4,46,1,isolated
655835,14,Mon,9,May,129,53,12,x86_64,critical,--,2,248,YES,1,0,7243,0,-1,61.0,5,1,328,isolated
655919,18,Mon,9,May,129,149,17,x86,critical,--,7,3247,NO,0,0,-1,0,-1,291.0,8,2,329,isolated
655940,21,Mon,9,May,129,111,4,x86,critical,--,5,177,NO,1,0,10,0,-1,438.0,3,59,104,high
656494,16,Wed,11,May,131,279,9,x86,critical,--,2,795,NO,1,0,1450,0,-1,676.0,4,1,330,moderate
656646,9,Thu,12,May,132,23,5,x86,critical,--,10,822,NO,1,0,3365,0,-1,1254.0,12,47,7,isolated
656947,10,Fri,13,May,133,483,10,All,normal,--,6,712,NO,1,1,168,0,-1,19.0,8,2,1,isolated
657573,3,Tue,17,May,137,117,5,x86,critical,--,2,253,NO,0,0,-1,0,-1,22.0,4,95,331,isolated
657587,5,Tue,17,May,137,111,4,x86_64,critical,--,4,348,YES,1,0,1105,0,-1,1575.0,3,5,105,isolated
657887,2,Wed,18,May,138,279,5,x86,critical,--,3,225,YES,1,0,485,0,-1,138.0,3,2,332,isolated
657962,9,Wed,18,May,138,53,7,x86,critical,--,3,72,NO,0,0,-1,0,-1,431.0,5,2,333,moderate
658195,0,Thu,19,May,139,23,3,All,critical,--,1,15,NO,0,0,-1,0,-1,19.0,2,1,334,isolated
658292,9,Thu,19,May,139,111,3,All,critical,--,3,189,NO,0,0,-1,0,-1,10.0,5,84,106,isolated
658325,10,Thu,19,May,139,720,7,x86,critical,--,2,59,NO,1,0,783,0,-1,766.0,5,3,335,isolated
658440,18,Thu,19,May,139,111,7,x86,critical,--,10,905,YES,1,2,397,0,-1,19.0,12,13,5,isolated
658589,10,Fri,20,May,140,754,10,x86,critical,--,4,991,YES,1,0,130,0,-1,44.5,4,1,336,moderate
658757,1,Sat,21,May,141,498,11,x86,normal,--,9,974,YES,0,0,430,1,-1,438.0,9,1,3,high
659051,10,Mon,23,May,143,111,5,All,critical,--,11,547,NO,0,0,-1,0,-1,1.0,9,48,107,isolated
659833,17,Wed,25,May,145,573,11,x86,critical,--,3,282,YES,1,0,4,0,-1,29.0,4,1,337,isolated
660538,7,Sun,29,May,149,111,8,x86,critical,--,6,261,NO,1,1,242,0,-1,839.5,5,60,3,isolated
660850,8,Tue,31,May,151,111,4,All,critical,--,4,130,NO,1,0,2,0,-1,420.0,2,61,108,moderate
661158,7,Wed,1,Jun,152,186,12,ARM,critical,--,12,2937,NO,0,1,-1,0,-1,194.0,12,13,338,isolated
661658,13,Thu,2,Jun,153,498,5,x86,critical,--,9,382,NO,1,2,498,0,-1,428.5,9,49,339,high
661965,15,Fri,3,Jun,154,498,5,ARM,normal,--,3,446,NO,0,0,-1,0,-1,744.0,3,2,340,isolated
662628,13,Tue,7,Jun,158,39,6,x86,critical,--,6,412,YES,1,0,520,1,-1,731.0,6,50,341,isolated
662634,14,Tue,7,Jun,158,111,5,x86,critical,--,7,710,YES,1,0,667,0,-1,494.0,8,51,109,isolated
662936,14,Wed,8,Jun,159,715,6,ARM,normal,--,19,4059,NO,1,0,2181,0,-1,4.0,16,1,1,skewed
662941,15,Wed,8,Jun,159,715,3,ARM,critical,--,1,137,NO,0,0,-1,0,-1,23.0,3,3,342,isolated
663329,0,Fri,10,Jun,161,498,3,x86,critical,--,2,504,NO,0,0,-1,0,-1,3.5,4,4,343,isolated
663447,10,Fri,10,Jun,161,1319,9,ARM,critical,--,8,439,NO,0,0,-1,0,-1,72.0,6,3,1,high
663893,10,Mon,13,Jun,164,1109,6,x86,normal,--,4,153,NO,1,1,10,1,-1,109.0,7,14,6,isolated
664020,16,Mon,13,Jun,164,53,6,x86,critical,--,5,208,YES,1,0,2035,0,-1,406.0,6,52,344,isolated
664159,9,Tue,14,Jun,165,111,8,x86,critical,--,8,198,NO,1,1,8,0,0.35,335.0,9,2,8,isolated
664200,10,Tue,14,Jun,165,297,5,All,critical,--,7,1014,NO,0,0,-1,0,-1,296.0,6,1,345,isolated
664474,9,Wed,15,Jun,166,498,3,ARM,critical,--,1,236,NO,0,0,-1,0,-1,112.5,2,4,346,isolated
664477,9,Wed,15,Jun,166,715,4,All,critical,--,2,120,NO,1,0,4387,0,-1,816.0,3,5,347,isolated
664484,10,Wed,15,Jun,166,715,3,ARM,critical,--,2,152,NO,0,0,-1,0,-1,1.0,3,6,348,isolated
664916,20,Thu,16,Jun,167,7,3,x86_64,critical,P1,10,491,NO,1,1,513,0,-1,22546.0,9,84,15,isolated
665059,11,Fri,17,Jun,168,111,4,All,critical,--,4,188,NO,0,0,-1,0,-1,453.0,5,53,110,isolated
665218,16,Fri,17,Jun,168,498,11,x86,critical,--,13,562,NO,1,4,763,0,-1,119.5,14,1,36,moderate
665257,20,Fri,17,Jun,168,16,7,x86,major,--,5,163,YES,1,0,738,0,-1,119.5,5,1,349,isolated
665420,1,Mon,20,Jun,171,114,6,x86_64,critical,--,0,211,NO,0,0,-1,0,-1,1.0,3,3,3,skewed
665770,15,Mon,20,Jun,171,715,2,All,critical,--,0,64,YES,1,0,25,0,-1,630.0,1,7,350,isolated
665776,15,Mon,20,Jun,171,715,4,All,critical,--,0,99,YES,1,0,25,0,-1,47.0,1,8,351,isolated
665777,15,Mon,20,Jun,171,715,4,All,critical,--,0,70,YES,1,0,25,0,-1,1002.0,1,9,352,isolated
665817,18,Mon,20,Jun,171,111,2,All,critical,--,2,186,NO,0,0,-1,0,-1,1.0,3,4,111,isolated
665818,18,Mon,20,Jun,171,111,2,All,critical,--,2,149,NO,0,0,-1,0,-1,327.5,3,5,112,isolated
665940,10,Tue,21,Jun,172,111,7,ARM,critical,--,7,162,NO,0,0,-1,0,-1,236.5,5,10,113,isolated
665953,10,Tue,21,Jun,172,111,4,All,critical,--,5,217,NO,0,0,-1,0,-1,514.0,4,11,114,isolated
666039,14,Tue,21,Jun,172,386,2,All,critical,--,2,372,YES,1,0,361,0,-1,927.0,2,1,353,isolated
666225,5,Wed,22,Jun,173,23,11,All,major,--,7,144,NO,1,3,124,0,-1,266.5,7,1,7,isolated
666751,14,Thu,23,Jun,174,298,5,All,critical,--,12,233,NO,1,2,21,0,-1,102.0,14,1,37,isolated
667025,12,Fri,24,Jun,175,23,5,All,critical,--,7,117,NO,1,0,14,0,-1,86.0,5,85,38,moderate
667398,1,Mon,27,Jun,178,258,10,All,critical,--,4,351,NO,0,0,-1,0,-1,222.0,4,85,354,moderate
667421,4,Mon,27,Jun,178,114,6,x86_64,critical,--,0,645,NO,0,0,-1,0,-1,2.0,2,4,4,moderate
667512,10,Mon,27,Jun,178,23,14,All,critical,--,14,986,NO,1,1,691,0,24.18,476.0,14,86,8,isolated
667624,14,Mon,27,Jun,178,19,7,x86,critical,--,3,174,YES,1,0,23,0,-1,642.0,4,54,4,isolated
667901,7,Tue,28,Jun,179,43,10,x86_64,critical,--,0,396,NO,0,0,-1,0,-1,2.0,1,5,355,moderate
668438,21,Wed,29,Jun,180,111,10,x86,critical,--,8,299,NO,1,1,428,0,-1,100.5,5,62,1,isolated
668579,11,Thu,30,Jun,181,23,10,All,critical,--,6,180,NO,0,0,-1,0,-1,1686.0,7,87,356,isolated
668851,10,Fri,1,Jul,182,119,4,x86,critical,--,1,233,YES,1,0,565,0,-1,506.0,2,55,357,skewed
669122,22,Sun,3,Jul,184,53,5,x86,critical,--,2,271,NO,0,0,-1,0,-1,687.5,3,5,358,isolated
669557,23,Tue,5,Jul,186,279,10,x86,critical,--,4,298,YES,1,0,543,0,-1,29.0,5,1,359,isolated
669787,16,Wed,6,Jul,187,19,2,All,critical,--,2,65,NO,0,0,-1,0,-1,1907.0,2,1,360,isolated
670181,10,Fri,8,Jul,189,279,2,x86,critical,--,0,37,NO,0,0,-1,0,-1,2.0,0,2,361,isolated
670267,16,Fri,8,Jul,189,715,3,All,critical,--,1,102,YES,1,0,761,0,-1,10.0,2,12,362,isolated
670270,16,Fri,8,Jul,189,715,4,ARM,critical,--,1,225,NO,0,0,-1,0,-1,1198.0,2,13,363,isolated
670603,23,Sun,10,Jul,191,111,3,All,critical,--,10,678,NO,0,0,-1,0,-1,440.0,11,96,11,high
670842,21,Mon,11,Jul,192,279,21,x86,critical,--,20,3431,YES,1,0,2739,0,48.6,200.0,19,56,4,isolated
671231,4,Wed,13,Jul,194,111,12,All,critical,--,5,154,NO,0,0,-1,0,-1,16.5,4,28,115,high
671271,7,Wed,13,Jul,194,715,4,All,critical,--,3,103,YES,1,0,800,0,-1,418.0,2,14,364,isolated
671276,8,Wed,13,Jul,194,715,3,ARM,critical,--,2,256,NO,0,0,-1,0,-1,295.0,3,15,365,moderate
671279,8,Wed,13,Jul,194,715,3,All,critical,--,2,79,NO,1,0,3716,0,-1,37.5,3,16,366,isolated
671281,8,Wed,13,Jul,194,715,3,ARM,critical,--,2,298,YES,1,0,3720,0,-1,257.5,3,17,367,moderate
671284,8,Wed,13,Jul,194,498,3,ARM,critical,--,4,246,NO,0,0,-1,0,-1,171.0,5,18,368,isolated
671428,15,Wed,13,Jul,194,498,4,All,critical,--,13,2571,NO,1,6,545,2,-1,649.0,15,57,3,isolated
671960,14,Fri,15,Jul,196,498,4,ARM,critical,--,12,996,NO,1,3,253,0,-1,140.0,14,19,7,isolated
672077,13,Sat,16,Jul,197,279,12,x86,blocker,P1,4,215,YES,1,0,210,0,-1,38.5,4,1,369,isolated
672080,14,Sat,16,Jul,197,23,4,x86,critical,--,3,127,NO,1,0,62,0,-1,61.5,3,14,39,skewed
672123,10,Sun,17,Jul,198,111,8,x86,critical,--,4,373,NO,1,0,108,0,-1,202.0,3,63,116,moderate
672436,20,Mon,18,Jul,199,111,7,x86,critical,--,10,1402,NO,1,2,181,0,6.7,28.0,11,15,9,isolated
672438,21,Mon,18,Jul,199,30,9,All,critical,--,7,252,NO,1,1,56,0,-1,269.0,6,16,40,isolated
672787,6,Wed,20,Jul,201,498,8,ARM,blocker,--,23,1599,NO,1,1,1523,0,-1,296.0,16,1,2,skewed
672789,7,Wed,20,Jul,201,754,19,All,critical,--,12,1147,NO,1,1,132,0,0.6,168.5,11,1,3,moderate
673028,18,Wed,20,Jul,201,23,4,All,critical,--,2,376,YES,1,0,2577,0,-1,259.5,3,20,370,high
673521,13,Fri,22,Jul,203,573,7,All,normal,--,3,242,YES,1,0,1338,0,-1,525.0,4,1,371,isolated
673543,14,Fri,22,Jul,203,117,2,All,critical,--,13,3526,NO,1,7,4514,1,-1,31429.0,13,1,2,isolated
673835,20,Sun,24,Jul,205,111,6,All,critical,--,8,269,NO,0,0,-1,0,-1,95.0,4,15,117,high
673915,7,Mon,25,Jul,206,23,3,All,critical,--,5,126,NO,0,0,-1,0,-1,240.0,3,29,372,high
673925,8,Mon,25,Jul,206,111,7,x86,critical,--,10,193,NO,0,0,-1,0,-1,226.0,6,30,118,moderate
674007,12,Mon,25,Jul,206,279,3,x86_64,critical,--,1,166,YES,1,0,5072,0,-1,1020.0,1,1,373,isolated
674568,9,Wed,27,Jul,208,111,5,All,critical,--,11,568,NO,0,1,-1,0,-1,95.0,11,21,119,high
674584,10,Wed,27,Jul,208,111,3,ARM,critical,--,6,346,NO,0,0,-1,0,-1,34.0,6,22,120,high
674587,10,Wed,27,Jul,208,53,2,All,critical,--,3,143,YES,1,0,11164,0,-1,240.5,4,23,374,high
674620,11,Wed,27,Jul,208,203,4,All,critical,--,2,264,NO,0,0,-1,0,-1,25.0,3,24,375,isolated
674622,11,Wed,27,Jul,208,6,3,All,critical,--,2,178,NO,0,0,-1,0,-1,477.0,3,25,376,isolated
674624,11,Wed,27,Jul,208,53,3,All,critical,--,2,140,NO,0,0,-1,0,-1,95.5,3,26,377,isolated
675260,10,Fri,29,Jul,210,475,6,All,critical,--,18,2344,NO,0,0,-1,0,-1,308.0,16,1,2,high
675437,7,Sat,30,Jul,211,539,2,All,critical,--,24,1083,NO,1,1,67,0,1.7,213.5,26,4,5,isolated
675470,19,Sat,30,Jul,211,39,6,All,critical,--,9,873,NO,1,1,103,0,-1,182.0,9,1,2,isolated
675490,2,Sun,31,Jul,212,16,6,x86,critical,--,4,429,NO,1,2,338,0,-1,119.5,5,88,9,isolated
675506,10,Sun,31,Jul,212,279,2,All,critical,--,4,229,YES,1,0,78,0,-1,213.5,4,3,378,isolated
675536,16,Sun,31,Jul,212,539,7,x86,critical,--,1,180,YES,1,0,0,0,-1,213.5,1,13,379,isolated
676023,11,Tue,2,Aug,214,111,2,All,normal,--,7,323,NO,1,2,15,1,0.63,279.5,9,1,10,moderate
676341,12,Wed,3,Aug,215,884,9,ARM,critical,--,4,470,NO,1,0,602,0,-1,1382.0,3,27,380,isolated
676368,13,Wed,3,Aug,215,498,9,ARM,critical,--,4,141,YES,1,0,25,0,-1,296.0,4,1,381,skewed
676571,10,Thu,4,Aug,216,111,5,x86,critical,--,1,453,YES,1,0,1,0,-1,162.5,1,58,121,moderate
677386,15,Mon,8,Aug,220,111,5,x86_64,critical,--,7,960,NO,1,3,397,0,-1,843.5,4,6,6,isolated
677388,15,Mon,8,Aug,220,6,5,ARM,critical,--,3,98,NO,0,0,-1,0,-1,225.5,2,28,382,moderate
677400,15,Mon,8,Aug,220,715,12,x86,critical,--,2,101,YES,1,0,712,0,-1,158.5,3,89,383,high
677416,16,Mon,8,Aug,220,23,4,ARM,critical,--,1,71,NO,0,0,-1,0,-1,462.0,1,29,384,moderate
677425,17,Mon,8,Aug,220,119,4,ARM,critical,--,0,122,YES,1,0,4434,0,-1,255.5,1,30,385,high
677548,8,Tue,9,Aug,221,498,3,ARM,critical,--,2,342,NO,0,0,-1,0,-1,1.0,4,31,386,isolated
678181,6,Thu,11,Aug,223,498,9,x86,critical,--,15,877,NO,1,1,1294,0,-1,299.5,14,5,387,isolated
678463,2,Fri,12,Aug,224,111,6,x86,critical,--,6,391,NO,0,0,-1,0,-1,253.0,5,1,122,moderate
678637,15,Fri,12,Aug,224,475,9,All,critical,--,3,1691,NO,1,0,143,0,-1,355.0,4,6,388,isolated
679202,16,Mon,15,Aug,227,111,5,ARM,critical,--,0,225,NO,0,0,-1,0,-1,252.0,1,32,123,isolated
679228,17,Mon,15,Aug,227,23,7,ARM,critical,--,2,484,NO,0,0,-1,0,-1,194.5,3,33,389,isolated
679251,18,Mon,15,Aug,227,111,6,All,normal,--,4,82,NO,1,1,14,0,-1,162.5,6,2,11,moderate
679379,9,Tue,16,Aug,228,111,5,ARM,critical,--,1,135,NO,0,0,-1,0,-1,673.5,2,34,124,skewed
679386,9,Tue,16,Aug,228,498,3,ARM,critical,--,0,177,NO,0,0,-1,0,-1,235.0,1,35,390,high
679412,10,Tue,16,Aug,228,279,7,All,critical,--,3,280,NO,0,0,-1,0,-1,161.0,2,2,391,isolated
679656,4,Wed,17,Aug,229,279,2,x86,critical,--,4,232,YES,1,0,2174,0,-1,119.0,4,1,392,skewed
679905,15,Wed,17,Aug,229,23,13,x86_64,critical,--,5,211,NO,0,0,-1,0,-1,198.0,6,1,393,high
679933,16,Wed,17,Aug,229,153,7,All,critical,--,8,1331,NO,1,3,195,0,7.06,648.5,8,90,7,isolated
679986,21,Wed,17,Aug,229,111,11,x86,critical,--,10,1145,NO,1,3,1971,0,-1,74.5,10,7,14,isolated
680274,15,Thu,18,Aug,230,1170,10,x86,critical,--,4,675,NO,0,0,-1,0,-1,37.0,4,59,394,isolated
681099,15,Mon,22,Aug,234,49,5,ARM,critical,--,8,294,YES,1,0,8298,0,-1,1358.0,3,36,395,isolated
681114,15,Mon,22,Aug,234,498,5,ARM,critical,--,17,887,YES,1,2,7184,0,269.94,170.0,14,37,1,skewed
681118,16,Mon,22,Aug,234,6,3,ARM,critical,--,1,170,NO,0,0,-1,0,-1,237.0,2,38,396,skewed
681122,16,Mon,22,Aug,234,39,3,ARM,critical,--,5,322,NO,0,0,-1,0,-1,183.0,2,39,397,skewed
681135,17,Mon,22,Aug,234,7,5,ARM,critical,--,4,375,NO,0,0,-1,0,-1,158.0,4,40,398,skewed
681205,1,Tue,23,Aug,235,111,2,x86,critical,--,7,522,NO,1,0,4182,0,-1,40.0,7,1,125,isolated
681751,13,Wed,24,Aug,236,315,11,All,critical,--,5,373,YES,1,1,4335,0,-1,731.0,4,1,399,isolated
682573,9,Sat,27,Aug,239,111,4,All,critical,--,13,751,NO,0,0,-1,0,-1,34.0,11,1,126,high
682597,12,Sat,27,Aug,239,111,6,x86,critical,--,1,74,YES,1,0,42,0,-1,16.5,2,3,127,high
682598,12,Sat,27,Aug,239,53,7,x86_64,critical,--,3,226,YES,1,1,553,0,-1,934.0,4,4,400,high
682616,14,Sat,27,Aug,239,53,7,All,critical,--,2,145,YES,1,0,39,0,-1,584.0,4,5,401,isolated
682621,15,Sat,27,Aug,239,111,8,x86_64,critical,--,3,70,NO,0,0,-1,0,-1,379.0,3,6,128,isolated
682637,17,Sat,27,Aug,239,204,9,x86_64,critical,--,2,43,NO,1,1,12,0,-1,877.0,3,86,1,isolated
682649,22,Sat,27,Aug,239,23,5,All,critical,--,8,226,YES,1,0,97,0,-1,447.5,4,87,8,moderate
682839,7,Mon,29,Aug,241,161,10,x86_64,critical,--,10,697,NO,0,0,-1,0,-1,60.0,8,1,402,isolated
682916,11,Mon,29,Aug,241,119,5,All,critical,--,9,379,NO,0,0,-1,0,-1,873.0,9,60,403,isolated
682922,11,Mon,29,Aug,241,23,4,x86_64,critical,--,9,1443,NO,1,3,161,0,-1,156.0,9,88,3,isolated
683026,16,Mon,29,Aug,241,498,7,x86_64,normal,--,3,304,YES,1,0,1509,0,-1,230.0,3,3,404,isolated
683317,14,Tue,30,Aug,242,111,6,x86,critical,--,9,603,NO,0,1,-1,0,-1,83.0,11,61,4,isolated
683653,11,Wed,31,Aug,243,111,6,All,critical,--,3,284,NO,0,0,-1,0,-1,2344.5,4,62,5,isolated
683664,11,Wed,31,Aug,243,111,3,All,critical,--,8,361,NO,0,0,-1,0,-1,160.0,6,63,129,high
684308,11,Fri,2,Sep,245,23,2,All,critical,--,9,1363,NO,0,0,-1,0,-1,16639.0,9,64,405,isolated
684863,8,Tue,6,Sep,249,498,3,ARM,critical,--,5,412,NO,1,0,2379,0,-1,36.0,3,41,406,skewed
684872,9,Tue,6,Sep,249,498,4,ARM,critical,--,6,228,NO,0,0,-1,0,-1,18.0,2,42,2,moderate
684879,9,Tue,6,Sep,249,53,5,ARM,critical,--,1,328,NO,0,0,-1,0,-1,2756.0,2,43,407,isolated
684922,10,Tue,6,Sep,249,111,8,All,critical,--,11,525,NO,1,1,2010,0,83.19,458.0,8,64,15,high
685548,8,Thu,8,Sep,251,498,3,x86,critical,--,3,218,YES,1,0,93,0,-1,393.0,3,91,408,moderate
686457,8,Tue,13,Sep,256,884,5,ARM,critical,P1,9,451,YES,1,0,4922,0,-1,12.0,9,16,409,skewed
686893,9,Thu,15,Sep,258,498,2,x86,critical,--,3,157,NO,0,0,-1,0,-1,1614.5,2,32,410,isolated
687002,17,Thu,15,Sep,258,279,4,x86_64,normal,--,2,318,YES,1,0,1085,0,-1,75.0,2,1,411,isolated
687367,12,Sun,18,Sep,261,149,10,ARM,major,--,22,6389,NO,1,7,441,1,2.18,4.0,24,1,1,skewed
687554,11,Mon,19,Sep,262,888,10,ARM,critical,--,3,508,YES,1,0,2616,0,-1,45.0,4,44,412,high
687768,21,Mon,19,Sep,262,111,3,x86,critical,--,13,390,NO,1,1,94,0,-1,101.0,12,8,6,isolated
687908,10,Tue,20,Sep,263,539,3,ARM,critical,--,6,325,NO,0,0,-1,0,-1,153.0,4,45,413,skewed
687929,11,Tue,20,Sep,263,7,9,x86,critical,--,11,392,NO,1,1,1893,0,78.31,127.0,10,17,4,moderate
687991,13,Tue,20,Sep,263,111,6,x86,critical,--,11,985,NO,1,0,818,0,-1,101.0,8,2,130,isolated
688371,22,Wed,21,Sep,264,111,3,x86_64,critical,--,5,295,YES,1,0,1180,0,-1,207.0,3,9,131,isolated
688577,12,Thu,22,Sep,265,111,17,x86_64,normal,--,0,812,YES,1,0,8948,0,-1,288.0,2,3,132,isolated
689118,2,Mon,26,Sep,269,111,6,x86,critical,--,31,3978,YES,1,1,504,2,-1,848.0,26,1,19,isolated
689302,14,Mon,26,Sep,269,6,3,ARM,critical,--,3,212,NO,0,0,-1,0,-1,36.0,1,46,414,isolated
689357,16,Mon,26,Sep,269,111,3,ARM,critical,--,13,1103,NO,0,0,-1,0,-1,426.5,9,47,133,high
689929,7,Wed,28,Sep,271,39,3,x86,critical,--,6,316,NO,0,0,-1,0,-1,42.0,6,1,415,moderate
690340,6,Thu,29,Sep,272,159,11,x86,critical,--,2,158,NO,0,0,-1,0,-1,524.0,2,92,416,isolated
691278,3,Mon,3,Oct,276,715,4,ARM,critical,--,1,60,YES,1,0,3071,0,-1,220.5,2,97,417,isolated
691281,3,Mon,3,Oct,276,498,14,ARM,critical,--,4,224,YES,1,0,4427,0,-1,212.0,5,98,418,isolated
691370,9,Mon,3,Oct,276,111,2,x86,critical,--,7,408,NO,0,0,-1,0,-1,176.5,5,99,134,isolated
691431,11,Mon,3,Oct,276,23,7,All,critical,--,4,196,NO,1,1,14,0,-1,304.0,7,65,419,isolated
691546,15,Mon,3,Oct,276,498,3,ARM,critical,--,1,286,YES,1,0,1696,0,-1,125.0,2,48,420,isolated
691847,11,Tue,4,Oct,277,111,5,x86,critical,--,32,7587,NO,1,2,920,0,-1,379.0,30,66,1,isolated
691976,16,Tue,4,Oct,277,483,5,x86,critical,--,3,207,NO,1,1,528,0,-1,19.0,4,67,4,isolated
692149,10,Wed,5,Oct,278,712,4,x86,normal,--,13,475,YES,1,0,5543,0,-1,21.0,9,1,421,high
692283,14,Wed,5,Oct,278,23,6,x86_64,critical,--,3,553,NO,0,0,-1,0,-1,984.0,3,3,422,isolated
692323,16,Wed,5,Oct,278,111,7,x86,critical,--,0,346,NO,0,0,-1,0,-1,32.0,0,18,135,isolated
692735,1,Fri,7,Oct,280,378,8,x86,critical,--,7,2032,NO,1,1,244,0,-1,873.0,7,1,3,isolated
692961,15,Fri,7,Oct,280,715,12,ARM,critical,--,6,283,NO,1,1,83,0,-1,10.0,10,3,1,skewed
692980,15,Fri,7,Oct,280,483,2,x86_64,critical,--,3,102,YES,1,0,1,0,-1,126.0,2,11,423,isolated
