bugID,daily_crash,daily_user
308086,0,0
716232,0.0,0.0
598565,0.0,0.0
779826,0,0
608963,0.0,0.0
750220,0,0
598568,0.0,0.0
729228,0,0
750225,0,0
231776,0,0
713594,0,0
713593,0.026,0.011
713592,0.0,0.0
665777,0,0
665776,0,0
758415,0.0,0.0
665770,0,0
783196,0.011,0.002
767826,0.0,0.0
747722,0,0
747721,0,0
723495,0,0
55537,0,0
645284,0.0,0.0
425603,0,0
536379,0,0
632000,0.0,0.0
723499,0,0
723949,0.0,0.0
616508,0.0,0.0
616506,0.0,0.0
765194,0,0
702361,0.0,0.0
737442,0,0
737447,0.0,0.0
624426,0,0
763167,0,0
592199,0.0,0.0
617637,0.0,0.0
501960,0,0
817840,0,0
741166,0,0
818345,0,0
706432,0.0,0.0
795646,0.0,0.0
754095,0,0
737509,0.0,0.0
799977,0,0
320489,0,0
724869,0.0,0.0
752287,0,0
467080,0,0
761987,0.0,0.0
633845,0.0,0.0
736003,0.005,0.004
653789,0.0,0.0
757051,0,0
736007,0,0
736005,0,0
800838,0.031,0.011
635295,0.0,0.0
292549,0,0
764754,0.0,0.0
81905,0,0
510996,0,0
763297,0,0
70543,0,0
732388,0.0,0.0
731288,0,0
749572,0,0
731286,0,0
749578,0,0
579275,0.0,0.0
736714,0.005,0.004
745443,0,0
767397,0,0
693363,0.0,0.0
742700,0,0
665940,0.0,0.0
53219,0,0
586853,0.0,0.0
609565,0.0,0.0
769951,0.0,0.0
780454,0,0
682637,0.0,0.0
343345,0,0
801701,0.0,0.0
645120,0,0
783983,0,0
780694,0.0,0.0
646557,0.0,0.0
704232,0.0,0.0
616861,0.0,0.0
605290,0.0,0.0
765407,0,0
605452,0.0,0.0
457521,0,0
674007,0.0,0.0
765409,0,0
719872,0,0
768446,0.0,0.0
344749,0,0
787155,0.036,0.013
626361,0.0,0.0
752257,0,0
768449,0.0,0.0
724784,0.0,0.0
778179,0.0,0.0
820296,0,0
780129,0.001,0.001
706442,0,0
785001,0.0,0.0
785002,0,0
346405,0,0
567232,0.0,0.0
429442,0,0
416734,0,0
723471,0.0,0.0
